exp_id	residual	solution_norm	solution_mean	status	description	agent	design	elapsed_s	solution_energy
exp160	1.96261557e-16	1.001296	1.000019	discard	boundary search amp=0.5 iter=6 u_offset=0.50235	agent1	branch_search	0	-1.520844
exp161	6.34216421e-16	1.001296	1.000019	discard	boundary search amp=0.5 iter=7 u_offset=0.50117	agent1	branch_search	0	-1.520844
exp162	2.57581612e-16	1.001296	1.000019	discard	boundary search amp=0.5 iter=8 u_offset=0.50059	agent1	branch_search	0	-1.520844
exp163	4.21503789e-25	0.000000	-0.000000	discard	Fourier N=8, mode-2 amp=0.3 around trivial, seeking oscillatory solution	agent0	branch_search	1	-0.000000
exp164	1.27099500e-14	1.001296	1.000019	discard	Fourier N=16, mode-3 amp=0.5 u_offset=0.3	agent0	branch_search	1	-1.520844
exp165	crash	0	0	crash	Fourier N=2, u_offset=0.4+0.3cos	agent0	branch_search	1	0
exp166	8.62802154e-29	0.000000	0.000000	discard	amp=0.1 basin map u_offset=0.40	agent1	branch_search	1	0.000000
exp167	4.23826066e-22	0.000000	-0.000000	discard	amp=0.1 basin map u_offset=0.42	agent1	branch_search	0	-0.000000
exp168	7.63067617e-25	0.000000	-0.000000	discard	amp=0.1 basin map u_offset=0.44	agent1	branch_search	0	0.000000
exp169	1.96261557e-16	1.001296	1.000019	discard	amp=0.1 basin map u_offset=0.46	agent1	branch_search	1	-1.520844
exp170	2.73184526e-16	1.001296	1.000019	discard	amp=0.1 basin map u_offset=0.465	agent1	branch_search	0	-1.520844
exp171	2.06774381e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.47	agent1	branch_search	0	-1.520844
exp172	2.08871080e-15	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.475	agent1	branch_search	1	-1.520844
exp173	4.00777441e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.48	agent1	branch_search	0	-1.520844
exp174	2.06774381e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.49	agent1	branch_search	0	-1.520844
exp175	2.09614326e-15	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.50	agent1	branch_search	1	-1.520844
exp176	2.06774381e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.51	agent1	branch_search	0	-1.520844
exp177	1.88564362e-15	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.52	agent1	branch_search	0	-1.520844
exp178	1.88564362e-15	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.53	agent1	branch_search	1	-1.520844
exp179	2.06774381e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.54	agent1	branch_search	0	-1.520844
exp180	6.34216421e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.55	agent1	branch_search	0	-1.520844
exp181	1.96261557e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.56	agent1	branch_search	1	-1.520844
exp182	2.57581612e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.57	agent1	branch_search	0	-1.520844
exp183	6.62727941e-16	1.001296	-1.000019	discard	amp=0.1 basin map u_offset=0.573	agent1	branch_search	0	-1.520844
exp184	1.96261557e-16	1.001296	1.000019	discard	amp=0.1 basin map u_offset=0.574	agent1	branch_search	1	-1.520844
exp185	6.01806552e-16	1.001296	1.000019	discard	amp=0.1 basin map u_offset=0.58	agent1	branch_search	0	-1.520844
exp186	2.00532833e-15	1.001296	1.000019	discard	amp=0.1 basin map u_offset=0.59	agent1	branch_search	0	-1.520844
exp187	5.98429004e-16	0.000000	0.000000	discard	scipy basin map u_offset=0.45	agent0	branch_search	0	-0.000000
exp188	9.91972362e-16	0.000000	0.000000	discard	scipy basin map u_offset=0.46	agent0	branch_search	0	-0.000000
exp189	3.23190346e-17	0.000000	0.000000	discard	scipy basin map u_offset=0.465	agent0	branch_search	1	-0.000000
exp190	2.03043425e-16	0.000000	0.000000	discard	scipy basin map u_offset=0.47	agent0	branch_search	0	-0.000000
exp191	3.50998679e-15	0.000000	0.000000	discard	scipy basin map u_offset=0.475	agent0	branch_search	0	-0.000000
exp192	1.19273121e-13	0.000000	0.000000	discard	scipy basin map u_offset=0.48	agent0	branch_search	1	-0.000000
exp193	2.42337363e-13	0.000000	0.000000	discard	scipy basin map u_offset=0.49	agent0	branch_search	0	-0.000000
exp194	9.99978354e-12	1.002503	-1.000218	discard	scipy basin map u_offset=0.50	agent0	branch_search	0	-1.523848
exp195	9.99978354e-12	1.002503	-1.000218	discard	scipy basin map u_offset=0.55	agent0	branch_search	1	-1.523848
exp196	9.99978354e-12	1.002503	-1.000218	discard	scipy basin map u_offset=0.57	agent0	branch_search	0	-1.523848
exp197	9.99978354e-12	1.002503	-1.000218	discard	scipy basin map u_offset=0.58	agent0	branch_search	0	-1.523848
exp198	crash	0	0	crash	scipy basin map u_offset=0.59	agent0	branch_search	1	0
exp199	9.99978354e-12	1.002503	1.000218	discard	scipy basin map u_offset=0.60	agent0	branch_search	0	-1.523848
exp200	7.63067617e-25	0.000000	-0.000000	discard	trivial boundary amp=0.1 u_offset=0.44	agent1	branch_search	1	0.000000
exp201	7.20108768e-16	1.001296	1.000019	discard	trivial boundary amp=0.1 u_offset=0.45	agent1	branch_search	0	-1.520844
exp202	5.40521575e-16	1.001296	1.000019	discard	trivial boundary amp=0.1 u_offset=0.455	agent1	branch_search	0	-1.520844
exp203	1.96585122e-15	1.001296	-1.000019	discard	trivial boundary amp=0.1 u_offset=0.458	agent1	branch_search	1	-1.520844
exp204	2.57581612e-16	1.001296	1.000019	discard	trivial boundary amp=0.1 u_offset=0.459	agent1	branch_search	0	-1.520844
exp205	1.96261557e-16	1.001296	1.000019	discard	trivial boundary amp=0.1 u_offset=0.46	agent1	branch_search	0	-1.520844
exp206	5.18539263e-22	0.000000	0.000000	discard	scipy basin refine u_offset=0.495	agent0	branch_search	0	0.000000
exp207	9.99978354e-12	1.002503	-1.000218	discard	scipy basin refine u_offset=0.505	agent0	branch_search	1	-1.523848
exp208	9.99978354e-12	1.002503	-1.000218	discard	scipy basin refine u_offset=0.585	agent0	branch_search	0	-1.523848
exp209	crash	0	0	crash	scipy basin refine u_offset=0.590	agent0	branch_search	0	0
exp210	3.36812562e-12	1.002503	1.000218	discard	scipy basin refine u_offset=0.595	agent0	branch_search	1	-1.523848
exp211	9.99978354e-12	1.002503	1.000218	discard	scipy basin refine u_offset=0.600	agent0	branch_search	0	-1.523848
exp212	9.99978354e-12	1.002503	1.000218	discard	scipy basin refine u_offset=0.605	agent0	branch_search	0	-1.523848
exp213	2.06774381e-16	1.001296	-1.000019	discard	ultra-fine basin u_offset=0.4570	agent1	branch_search	1	-1.520844
exp214	1.88564362e-15	1.001296	-1.000019	discard	ultra-fine basin u_offset=0.4575	agent1	branch_search	0	-1.520844
exp215	3.15769232e-15	1.001296	-1.000019	discard	ultra-fine basin u_offset=0.4578	agent1	branch_search	0	-1.520844
exp216	4.21048514e-16	1.001296	-1.000019	discard	ultra-fine basin u_offset=0.4579	agent1	branch_search	1	-1.520844
exp217	1.96585122e-15	1.001296	-1.000019	discard	ultra-fine basin u_offset=0.4580	agent1	branch_search	0	-1.520844
exp218	3.62021453e-16	1.001296	-1.000019	discard	ultra-fine basin u_offset=0.4581	agent1	branch_search	0	-1.520844
